Date,Time,Time Zone,Category,Item,Quantity,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option
9/5/2015,18:18:23,Eastern Time (US & Canada),Gilah Press + Design,Coaster Set - (4 per set) by Gilah Press,1,Regular,,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,Xm5vmXVY7Wgp8srigH6mdzMF,Xm5vmXVY7Wgp8srigH6mdzMF,Sarah,"Coaster Sets - 2 ea of 7 designs
$8.00 (4 x 4 x .5)",https://squareup.com/dashboard/sales/transactions/Xm5vmXVY7Wgp8srigH6mdzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,18:18:23,Eastern Time (US & Canada),Radica Textiles,Zipper Pouch by Radica Textiles,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,Xm5vmXVY7Wgp8srigH6mdzMF,Xm5vmXVY7Wgp8srigH6mdzMF,Sarah,,https://squareup.com/dashboard/sales/transactions/Xm5vmXVY7Wgp8srigH6mdzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,18:00:59,Eastern Time (US & Canada),Priya Means Love,Herbal Lip Therapy by Priya Means Love,1,"Tube, Clear",,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,PPZWSFUdHlbtO9rI8mlW1wMF,PPZWSFUdHlbtO9rI8mlW1wMF,Sarah,Herbal Lip Therapy,https://squareup.com/dashboard/sales/transactions/PPZWSFUdHlbtO9rI8mlW1wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,17:58:23,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Salted Chocolate Chip Cookie,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,Z8TYCaNC4R245lccty5oasMF,Z8TYCaNC4R245lccty5oasMF,Sarah,,https://squareup.com/dashboard/sales/transactions/Z8TYCaNC4R245lccty5oasMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,17:58:23,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Chocolate Chili Cookies,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,Z8TYCaNC4R245lccty5oasMF,Z8TYCaNC4R245lccty5oasMF,Sarah,,https://squareup.com/dashboard/sales/transactions/Z8TYCaNC4R245lccty5oasMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,17:58:23,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Ginger snaps,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,Z8TYCaNC4R245lccty5oasMF,Z8TYCaNC4R245lccty5oasMF,Sarah,,https://squareup.com/dashboard/sales/transactions/Z8TYCaNC4R245lccty5oasMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,17:58:23,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Black Pepper Short Bread,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,Z8TYCaNC4R245lccty5oasMF,Z8TYCaNC4R245lccty5oasMF,Sarah,,https://squareup.com/dashboard/sales/transactions/Z8TYCaNC4R245lccty5oasMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,17:18:26,Eastern Time (US & Canada),Red Prairie Press,Navy Blue Bmore Map Print Tee by Red Prairie Press,1,Regular,,,$28.00 ,$0.00 ,$28.00 ,$1.68 ,kUm3Vp1sgBOaQ3ZHrsaRcwMF,kUm3Vp1sgBOaQ3ZHrsaRcwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/kUm3Vp1sgBOaQ3ZHrsaRcwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,15:57:23,Eastern Time (US & Canada),Megan Jones Illustration, Sloths Are Bad At Things zine by Megan Jone Illustration,1,Regular,,,$7.00 ,$0.00 ,$7.00 ,$0.42 ,h4JOp0WDYt5AcFVqgR3t7tMF,h4JOp0WDYt5AcFVqgR3t7tMF,Sarah,"Sloths Are Bad At Things zine x20, $7, 5""x7""",https://squareup.com/dashboard/sales/transactions/h4JOp0WDYt5AcFVqgR3t7tMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,15:57:23,Eastern Time (US & Canada),Leroux Tools,6 Series Serving Board by Leroux ,1,6 Medium,,,$80.00 ,$0.00 ,$80.00 ,$4.80 ,h4JOp0WDYt5AcFVqgR3t7tMF,h4JOp0WDYt5AcFVqgR3t7tMF,Sarah,,https://squareup.com/dashboard/sales/transactions/h4JOp0WDYt5AcFVqgR3t7tMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,15:57:23,Eastern Time (US & Canada),Gilah Press + Design,Coaster Set - (4 per set) by Gilah Press,1,Regular,,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,h4JOp0WDYt5AcFVqgR3t7tMF,h4JOp0WDYt5AcFVqgR3t7tMF,Sarah,"Coaster Sets - 2 ea of 7 designs
$8.00 (4 x 4 x .5)",https://squareup.com/dashboard/sales/transactions/h4JOp0WDYt5AcFVqgR3t7tMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,15:57:23,Eastern Time (US & Canada),Megan Jones Illustration,Framed Original Sloth painting  by Megan Jone Illustration,1,Butterfly,,,$50.00 ,$0.00 ,$50.00 ,$3.00 ,h4JOp0WDYt5AcFVqgR3t7tMF,h4JOp0WDYt5AcFVqgR3t7tMF,Sarah,"Framed Original Sloth paintings, [Pizza Delivery, Florist, Reporter, Matador, Window Washer, Fisherman, Farmer, Racer, Chef], $50, 5""x7""",https://squareup.com/dashboard/sales/transactions/h4JOp0WDYt5AcFVqgR3t7tMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,15:50:48,Eastern Time (US & Canada),Priya Means Love,Lavender + Seamoss Perfume by Priya Means Love,1,8 ml,,,$27.00 ,$0.00 ,$27.00 ,$1.62 ,6JvCMF9wRdFJQqeBzxRPDuMF,6JvCMF9wRdFJQqeBzxRPDuMF,Sarah,,https://squareup.com/dashboard/sales/transactions/6JvCMF9wRdFJQqeBzxRPDuMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,14:20:11,Eastern Time (US & Canada),Damn Good Doormats,Doormat,1,No Admittance,,,$45.00 ,$0.00 ,$45.00 ,$2.70 ,cvqPOErNbrIICrakop0YWvMF,cvqPOErNbrIICrakop0YWvMF,Sarah,,https://squareup.com/dashboard/sales/transactions/cvqPOErNbrIICrakop0YWvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,13:11:00,Eastern Time (US & Canada),Station North Tool Library,Chef's Knife by Station North Tool Library,1,Regular,,,$150.00 ,$0.00 ,$150.00 ,$9.00 ,nGt57NsbUNzzsp8ezC3P6sMF,nGt57NsbUNzzsp8ezC3P6sMF,Sarah,(10) Chefs knife $150.00,https://squareup.com/dashboard/sales/transactions/nGt57NsbUNzzsp8ezC3P6sMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,13:11:00,Eastern Time (US & Canada),Bower Box,Guest print by Bower Box,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,nGt57NsbUNzzsp8ezC3P6sMF,nGt57NsbUNzzsp8ezC3P6sMF,Sarah,,https://squareup.com/dashboard/sales/transactions/nGt57NsbUNzzsp8ezC3P6sMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,13:11:00,Eastern Time (US & Canada),Lynne Molner Ceramics,Mug by Lynne Molner Ceramics,1,Regular,,,$13.00 ,$0.00 ,$13.00 ,$0.78 ,nGt57NsbUNzzsp8ezC3P6sMF,nGt57NsbUNzzsp8ezC3P6sMF,Sarah,,https://squareup.com/dashboard/sales/transactions/nGt57NsbUNzzsp8ezC3P6sMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,13:11:00,Eastern Time (US & Canada),Baltimore Print Studios,Screenprint Draw Down by Baltimore Print Studios,1,Regular,,,$32.00 ,$0.00 ,$32.00 ,$1.92 ,nGt57NsbUNzzsp8ezC3P6sMF,nGt57NsbUNzzsp8ezC3P6sMF,Sarah,,https://squareup.com/dashboard/sales/transactions/nGt57NsbUNzzsp8ezC3P6sMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,12:55:40,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Orange Tarragon Almonds,,,$10.50 ,$0.00 ,$10.50 ,$0.63 ,IzC5bM8zDgd6iZLyzauC4tMF,IzC5bM8zDgd6iZLyzauC4tMF,Sarah,,https://squareup.com/dashboard/sales/transactions/IzC5bM8zDgd6iZLyzauC4tMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,12:55:40,Eastern Time (US & Canada),JS Lthr Goods,LTHR Minimal Wallet by JS Leather Goods,1,Regular,,,$50.00 ,$0.00 ,$50.00 ,$3.00 ,IzC5bM8zDgd6iZLyzauC4tMF,IzC5bM8zDgd6iZLyzauC4tMF,Sarah,"Each JS Lthr Goods wallet is hand crafted & stitched in Baltimore, Maryland. I use the finest leather from Horween Leathers of Chicago, in a Dublin English Tan color providing a gorgeous timeless appeal that will patina beautifully as the leather ages.",https://squareup.com/dashboard/sales/transactions/IzC5bM8zDgd6iZLyzauC4tMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,12:39:43,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Rosemary Brown Sugar Walnuts,,,$10.50 ,$0.00 ,$10.50 ,$0.63 ,Ah122BKzYq23lukauyP2eyMF,Ah122BKzYq23lukauyP2eyMF,Sarah,,https://squareup.com/dashboard/sales/transactions/Ah122BKzYq23lukauyP2eyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/5/2015,12:39:43,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Salted Chocolate Chip Cookie,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,Ah122BKzYq23lukauyP2eyMF,Ah122BKzYq23lukauyP2eyMF,Sarah,,https://squareup.com/dashboard/sales/transactions/Ah122BKzYq23lukauyP2eyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,19:03:21,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Baked Cheese Stamps,,,$7.50 ,$0.00 ,$7.50 ,$0.45 ,5JoehiKOviuzAXD6Su460wMF,5JoehiKOviuzAXD6Su460wMF,Sarah,,https://squareup.com/dashboard/sales/transactions/5JoehiKOviuzAXD6Su460wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,17:18:18,Eastern Time (US & Canada),Chesapeake Compost Works,Chesapeake Compost,1,Chesapeake Potting Soil,,,$6.00 ,$0.00 ,$6.00 ,$0.36 ,KrylAK58ms9jogpSOK9gasMF,KrylAK58ms9jogpSOK9gasMF,Sarah,,https://squareup.com/dashboard/sales/transactions/KrylAK58ms9jogpSOK9gasMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,17:13:02,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,spicy nuts,,,$10.50 ,$0.00 ,$10.50 ,$0.63 ,0rGEC2vBbqlqhNiOdAMtqvMF,0rGEC2vBbqlqhNiOdAMtqvMF,Sarah,,https://squareup.com/dashboard/sales/transactions/0rGEC2vBbqlqhNiOdAMtqvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,16:15:46,Eastern Time (US & Canada),Write Pads,Pocket Ledger Notebook by Write Note Pads,1,Regular,,,$9.00 ,$0.00 ,$9.00 ,$0.54 ,vuer3x5I9tZYLDSxY2raV2peV,hGcIGEeWGCDgXDt7OcTufyMF,Piper Watson,"Pocket Ledger Notebook (5) - $9.00 3"" x 6"" 120 pages of ledger paper.",https://squareup.com/dashboard/sales/transactions/vuer3x5I9tZYLDSxY2raV2peV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,16:15:46,Eastern Time (US & Canada),Write Pads,Traditional Notebook (ruled) by Write Note Pads,1,Regular,,,$16.00 ,$0.00 ,$16.00 ,$0.96 ,vuer3x5I9tZYLDSxY2raV2peV,hGcIGEeWGCDgXDt7OcTufyMF,Piper Watson,"Traditional Notebook (Ruled) (5) $16.00 - 5.5"" x 8.5"" 120 pages of lined paper. ",https://squareup.com/dashboard/sales/transactions/vuer3x5I9tZYLDSxY2raV2peV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,16:15:46,Eastern Time (US & Canada),Bower Box,Woodcut individual card by Bower Box,1,Regular,,,$5.00 ,$0.00 ,$5.00 ,$0.30 ,vuer3x5I9tZYLDSxY2raV2peV,hGcIGEeWGCDgXDt7OcTufyMF,Piper Watson,,https://squareup.com/dashboard/sales/transactions/vuer3x5I9tZYLDSxY2raV2peV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,16:12:45,Eastern Time (US & Canada),Treason Toting,Cassius wallet by Treason Toting,1,Blue,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,z4wavnvPgtWpoxQahqRVaO6eV,3omYHSSY4V2qPze4eH8iRyMF,Piper Watson,,https://squareup.com/dashboard/sales/transactions/z4wavnvPgtWpoxQahqRVaO6eV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,16:12:45,Eastern Time (US & Canada),Radica Textiles,Zipper Pouch by Radica Textiles,1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,z4wavnvPgtWpoxQahqRVaO6eV,3omYHSSY4V2qPze4eH8iRyMF,Piper Watson,,https://squareup.com/dashboard/sales/transactions/z4wavnvPgtWpoxQahqRVaO6eV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,16:11:19,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Baked Cheese Stamps,,,$7.50 ,$0.00 ,$7.50 ,$0.45 ,xpL90FoSYaCOZAOmiaUt2MueV,sv2lnihDRb3JllCYP65ogzMF,Piper Watson,,https://squareup.com/dashboard/sales/transactions/xpL90FoSYaCOZAOmiaUt2MueV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,16:11:19,Eastern Time (US & Canada),SewLab,key chain by SewLab,1,Regular,,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,xpL90FoSYaCOZAOmiaUt2MueV,sv2lnihDRb3JllCYP65ogzMF,Piper Watson,,https://squareup.com/dashboard/sales/transactions/xpL90FoSYaCOZAOmiaUt2MueV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,15:44:55,Eastern Time (US & Canada),Priya Means Love,Palmarosa Outdoor Spray by Priya Means Love,1,Regular,,,$12.00 ,$0.00 ,$12.00 ,$0.72 ,5b0e2ECGHCozo1PLZw7mqSqeV,aIKzeiUIaK9P9v5brECZ1sMF,Piper Watson,Palmarosa Outdoor Spray,https://squareup.com/dashboard/sales/transactions/5b0e2ECGHCozo1PLZw7mqSqeV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,15:31:46,Eastern Time (US & Canada),Gilah Press + Design,Tea Towel by Gilah Press,1,Regular,,,$16.00 ,$0.00 ,$16.00 ,$0.96 ,Znkd50xd7RsMPy0NYUr7UAAfV,Xls56nuOygKXvi0ZjCcdytMF,Piper Watson,"Tea Towels - 12 ea of 8 designs
$12.00 (20 x 28)",https://squareup.com/dashboard/sales/transactions/Znkd50xd7RsMPy0NYUr7UAAfV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,15:17:22,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,xHapsMPaiwJBuUBZbC1e3xseV,uGHByPtibGjpDju6OZgFJvMF,Piper Watson,,https://squareup.com/dashboard/sales/transactions/xHapsMPaiwJBuUBZbC1e3xseV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,15:17:22,Eastern Time (US & Canada),None,Custom Amount,1,,,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,xHapsMPaiwJBuUBZbC1e3xseV,uGHByPtibGjpDju6OZgFJvMF,Piper Watson,,https://squareup.com/dashboard/sales/transactions/xHapsMPaiwJBuUBZbC1e3xseV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,12:21:16,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Baked Cheese Stamps,,,$7.50 ,$0.00 ,$7.50 ,$0.45 ,lJ80y8ZL6sQrlELjZMepAQveV,U3DmNLwtoyUwiyhyFLFFkwMF,Piper Watson,,https://squareup.com/dashboard/sales/transactions/lJ80y8ZL6sQrlELjZMepAQveV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/4/2015,12:21:16,Eastern Time (US & Canada),Pbody Dsign,"Seriously Squirrels ""Love"" (red)  by Pbody Design",1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,lJ80y8ZL6sQrlELjZMepAQveV,U3DmNLwtoyUwiyhyFLFFkwMF,Piper Watson,"Seriously Squirrels ""Love"" (red) (15) $20 each",https://squareup.com/dashboard/sales/transactions/lJ80y8ZL6sQrlELjZMepAQveV/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/1/2015,19:45:48,Eastern Time (US & Canada),Megan Jones Illustration, Sloths Are Bad At Things zine by Megan Jone Illustration,1,Regular,,,$7.00 ,$0.00 ,$7.00 ,$0.42 ,gPL6gcy2HIHCYCulWpbPutMF,gPL6gcy2HIHCYCulWpbPutMF,Andrew Cook,"Sloths Are Bad At Things zine x20, $7, 5""x7""",https://squareup.com/dashboard/sales/transactions/gPL6gcy2HIHCYCulWpbPutMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/1/2015,19:42:44,Eastern Time (US & Canada),Radica Textiles,Dumpling by Radica Textiles,1,Regular,,,$110.00 ,$0.00 ,$110.00 ,$6.60 ,kSfZhACBewEKhHtgaztWezMF,kSfZhACBewEKhHtgaztWezMF,Sarah,,https://squareup.com/dashboard/sales/transactions/kSfZhACBewEKhHtgaztWezMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/1/2015,17:56:15,Eastern Time (US & Canada),Maxine Taylor Fine Arts,Card by Maxine Taylor Fine Arts,1,Regular,,,$4.00 ,$0.00 ,$4.00 ,$0.24 ,6EpYiHWXjzLnTmXZUQAuKyMF,6EpYiHWXjzLnTmXZUQAuKyMF,Sarah,,https://squareup.com/dashboard/sales/transactions/6EpYiHWXjzLnTmXZUQAuKyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
9/1/2015,17:00:28,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Ginger snaps,,,$6.50 ,$0.00 ,$6.50 ,$0.39 ,ihqTK7k4VtLDuA7Iy5MfTyMF,ihqTK7k4VtLDuA7Iy5MfTyMF,Sarah,,https://squareup.com/dashboard/sales/transactions/ihqTK7k4VtLDuA7Iy5MfTyMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,19:46:24,Eastern Time (US & Canada),Bower Box,Bee Flag by Bower Box,1,Regular,,,$24.00 ,$0.00 ,$24.00 ,$1.44 ,B8kSG944xosNlXUlrTBGAwMF,B8kSG944xosNlXUlrTBGAwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/B8kSG944xosNlXUlrTBGAwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,19:36:45,Eastern Time (US & Canada),Brothers Rich,Beard Oil by Brothers Rich,1,Regular,,,$27.00 ,$0.00 ,$27.00 ,$1.62 ,i28CyO2TjSnVBbCaWk7YNwMF,i28CyO2TjSnVBbCaWk7YNwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/i28CyO2TjSnVBbCaWk7YNwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,19:11:38,Eastern Time (US & Canada),Kinderhook Snacks,Kinderhook Snacks,1,Boozy Brown Butter Blondies,,,$4.25 ,$0.00 ,$4.25 ,$0.26 ,IeFPHDJGySElvunjx8HuetMF,IeFPHDJGySElvunjx8HuetMF,Sarah,,https://squareup.com/dashboard/sales/transactions/IeFPHDJGySElvunjx8HuetMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,18:07:33,Eastern Time (US & Canada),Brothers Rich,Beard Oil by Brothers Rich,1,Regular,,,$27.00 ,$0.00 ,$27.00 ,$1.62 ,tD4Upjb8mfcKSABYebJ2mwMF,tD4Upjb8mfcKSABYebJ2mwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/tD4Upjb8mfcKSABYebJ2mwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,18:07:33,Eastern Time (US & Canada),Gilah Press + Design,Coaster Set - (4 per set),1,Regular,,,$8.00 ,$0.00 ,$8.00 ,$0.48 ,tD4Upjb8mfcKSABYebJ2mwMF,tD4Upjb8mfcKSABYebJ2mwMF,Sarah,"Coaster Sets - 2 ea of 7 designs
$8.00 (4 x 4 x .5)",https://squareup.com/dashboard/sales/transactions/tD4Upjb8mfcKSABYebJ2mwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,18:00:41,Eastern Time (US & Canada),Pbody Dsign,"Seriously Squirrels ""Love"" (red)  by Pbody Design",1,Regular,,,$20.00 ,$0.00 ,$20.00 ,$1.20 ,cmPIoqkPJxaCUrFOkHMOrzMF,cmPIoqkPJxaCUrFOkHMOrzMF,Sarah,"Seriously Squirrels ""Love"" (red) (15) $20 each",https://squareup.com/dashboard/sales/transactions/cmPIoqkPJxaCUrFOkHMOrzMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:54:12,Eastern Time (US & Canada),Radica Textiles,Dumpling by Radica Textiles,1,Regular,,,$110.00 ,$0.00 ,$110.00 ,$6.60 ,qbG1SFyKktzngXueRbu4mvMF,qbG1SFyKktzngXueRbu4mvMF,Sarah,,https://squareup.com/dashboard/sales/transactions/qbG1SFyKktzngXueRbu4mvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:40:05,Eastern Time (US & Canada),Baltimore Print Studios,Rise & Shine by Baltimore Print Studios,1,Regular,,,$40.00 ,$0.00 ,$40.00 ,$2.40 ,53JXcgjOg4woEporM8D9dwMF,53JXcgjOg4woEporM8D9dwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/53JXcgjOg4woEporM8D9dwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:40:05,Eastern Time (US & Canada),Baltimore Print Studios,Time for Bed by Baltimore Print Studios,1,Regular,,,$40.00 ,$0.00 ,$40.00 ,$2.40 ,53JXcgjOg4woEporM8D9dwMF,53JXcgjOg4woEporM8D9dwMF,Sarah,,https://squareup.com/dashboard/sales/transactions/53JXcgjOg4woEporM8D9dwMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:33:13,Eastern Time (US & Canada),Zimmerman Woodworks,Incense Burners by Zimmerman Woodworks,1,Regular,,,$24.00 ,$0.00 ,$24.00 ,$1.44 ,jiPiRmfFG76OpY6xjQN6SvMF,jiPiRmfFG76OpY6xjQN6SvMF,Sarah,,https://squareup.com/dashboard/sales/transactions/jiPiRmfFG76OpY6xjQN6SvMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:24:47,Eastern Time (US & Canada),Almanac Industries,Standard Blank Books  Almanac Industries,1,Regular,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,fU5miIj3sgiHlN5vQ9WS1vMF,fU5miIj3sgiHlN5vQ9WS1vMF,Sarah,,https://squareup.com/dashboard/sales/transactions/fU5miIj3sgiHlN5vQ9WS1vMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:16:57,Eastern Time (US & Canada),Baltimore Print Studios,BaltAmour by Baltimore Print Studios,1,Green,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,uaSaKsPx6Pl4AQhiFHmjqxMF,uaSaKsPx6Pl4AQhiFHmjqxMF,Sarah,,https://squareup.com/dashboard/sales/transactions/uaSaKsPx6Pl4AQhiFHmjqxMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:15:12,Eastern Time (US & Canada),Gilah Press + Design,Wall Print by Gilah Press,1,Regular,,,$22.00 ,$0.00 ,$22.00 ,$1.32 ,F0MrJsrWxKiAyncB6BgyixMF,F0MrJsrWxKiAyncB6BgyixMF,Sarah,"Wall Prints - 4 ea of 18 designs
$22.00 (11 x 14)",https://squareup.com/dashboard/sales/transactions/F0MrJsrWxKiAyncB6BgyixMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:14:00,Eastern Time (US & Canada),Custom 3D Stuff,3D Printed Earrings by Custom 3D Stuff,1,Regular,,,$24.00 ,$0.00 ,$24.00 ,$1.44 ,GM0vPdgbnxnZ7RFviEvULxMF,GM0vPdgbnxnZ7RFviEvULxMF,Sarah,,https://squareup.com/dashboard/sales/transactions/GM0vPdgbnxnZ7RFviEvULxMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:12:49,Eastern Time (US & Canada),None,Custom Amount,1,,,,$18.00 ,$0.00 ,$18.00 ,$1.08 ,GyS0aBDOmt8RqLMt3eMR2wMF,GyS0aBDOmt8RqLMt3eMR2wMF,Sarah,Living classrooms cutting board,https://squareup.com/dashboard/sales/transactions/GyS0aBDOmt8RqLMt3eMR2wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:12:49,Eastern Time (US & Canada),None,Custom Amount,1,,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,GyS0aBDOmt8RqLMt3eMR2wMF,GyS0aBDOmt8RqLMt3eMR2wMF,Sarah,Living classroom cutting board,https://squareup.com/dashboard/sales/transactions/GyS0aBDOmt8RqLMt3eMR2wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:12:49,Eastern Time (US & Canada),Megan Jones Illustration,Ceramic Deer Planter with succulents by Megan Jone Illustration,1,Regular,,,$30.00 ,$0.00 ,$30.00 ,$1.80 ,GyS0aBDOmt8RqLMt3eMR2wMF,GyS0aBDOmt8RqLMt3eMR2wMF,Sarah,"Ceramic Deer Planters with succulents, x12, $30, 6""x7""x6""",https://squareup.com/dashboard/sales/transactions/GyS0aBDOmt8RqLMt3eMR2wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
8/30/2015,17:12:49,Eastern Time (US & Canada),IAC tote,IAC tote,1,Regular,,,$25.00 ,$0.00 ,$25.00 ,$1.50 ,GyS0aBDOmt8RqLMt3eMR2wMF,GyS0aBDOmt8RqLMt3eMR2wMF,Sarah,,https://squareup.com/dashboard/sales/transactions/GyS0aBDOmt8RqLMt3eMR2wMF/by-unit/3YREDSGF2MQP9,Payment,Industrial Arts Collective,
